paperId,title,abstract,year,citationCount,openAccessPdf,fieldsOfStudy,authors
bf7e0dcd08d6f474ed9f47b8791b43e76a3992f9,Possible High T_{c} Superconductivity in La_{3}Ni_{2}O_{7} under High Pressure through Manifestation of a Nearly Half-Filled Bilayer Hubbard Model.,"Inspired by a recent experiment showing that La_{3}Ni_{2}O_{7} exhibits high T_{c} superconductivity under high pressure, we theoretically revisit the possibility of superconductivity in this material. We find that superconductivity can take place, which is somewhat similar to that of the bilayer Hubbard model consisting of the Ni 3d_{3z^{2}-r^{2}} orbitals. Although the coupling with the 3d_{x^{2}-y^{2}} orbitals degrades superconductivity, T_{c} can still be high enough to understand the experiment thanks to the very high T_{c} reached in the bilayer Hubbard model.",2023,79,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://arxiv.org/abs/2306.06039, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Medicine', 'Physics']","[{'authorId': '16077987', 'name': 'H. Sakakibara'}, {'authorId': '1785407298', 'name': 'Naoya Kitamine'}, {'authorId': '46798285', 'name': 'M. Ochi'}, {'authorId': '32904413', 'name': 'K. Kuroki'}]"
faf43e1bcfc11c094fc1435253b80b89c974b81b,High-temperature superconductivity with zero resistance and strange-metal behaviour in La3Ni2O7−δ,"Recently signatures of superconductivity were observed close to 80 K in \LN\ under pressure. This discovery positions \LN\ as the first bulk nickelate with high-temperature superconductivity, but the lack of zero resistance presents a significant drawback for validating the findings. Here we report pressure measurements up to over 30 GPa using a liquid pressure medium and show that single crystals of \LNO\ do exhibit zero resistance. We find that \LNO\ remains metallic under applied pressures, suggesting the absence of a metal-insulator transition proximate to the superconductivity. Analysis of the normal state $T$-linear resistance suggests an intricate link between this strange metal behaviour and superconductivity, whereby at high pressures both the linear resistance coefficient and superconducting transition are slowly suppressed by pressure, while at intermediate pressures both the superconductivity and strange metal behaviour appear disrupted, possibly due to a nearby structural instability. The association between strange metal behaviour and high-temperature superconductivity is very much in line with diverse classes of unconventional superconductors, including the cuprates and Fe-based superconductors. Understanding the superconductivity of \LNO\ evidently requires further revealing the interplay of strange metal behaviour, superconductivity, as well as possible competing electronic or structural phases.",2023,65,"{'url': 'http://arxiv.org/pdf/2307.14819', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://arxiv.org/abs/2307.14819, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Physics'],"[{'authorId': '2185016766', 'name': 'Yanan Zhang'}, {'authorId': '153229827', 'name': 'Dajun Su'}, {'authorId': '2200077674', 'name': 'Yanen Huang'}, {'authorId': '2158663473', 'name': 'Z. Shan'}, {'authorId': '122309047', 'name': 'Hualei Sun'}, {'authorId': '2078506887', 'name': 'M. Huo'}, {'authorId': '2225246059', 'name': 'Kaixin Ye'}, {'authorId': '2238392653', 'name': 'Jiawen Zhang'}, {'authorId': '2225249847', 'name': 'Zihan Yang'}, {'authorId': '2297338977', 'name': 'Yongkang Xu'}, {'authorId': '2297428312', 'name': 'Yi Su'}, {'authorId': '2256315295', 'name': 'Rui Li'}, {'authorId': '5996435', 'name': 'M. Smidman'}, {'authorId': '2281412152', 'name': 'Meng Wang'}, {'authorId': '2246487176', 'name': 'Lin Jiao'}, {'authorId': '2198613964', 'name': 'H. Yuan'}]"
6fb844e3599e414a7c20f0b77645fd2dafef78d0,Superconductivity in rhombohedral trilayer graphene,"To access superconductivity via the electric field effect in a clean, two-dimensional device is a central goal of nanoelectronics. Recently, superconductivity has been realized in graphene moiré heterostructures1–4; however, many of these structures are not mechanically stable, and experiments show signatures of strong disorder. Here we report the observation of superconductivity—manifesting as low or vanishing resistivity at sub-kelvin temperatures—in crystalline rhombohedral trilayer graphene5,6, a structurally metastable carbon allotrope. Superconductivity occurs in two distinct gate-tuned regions (SC1 and SC2), and is deep in the clean limit defined by the ratio of mean free path and superconducting coherence length. Mapping of the normal state Fermi surfaces by quantum oscillations reveals that both superconductors emerge from an annular Fermi sea, and are proximal to an isospin-symmetry-breaking transition where the Fermi surface degeneracy changes7. SC1 emerges from a paramagnetic normal state, whereas SC2 emerges from a spin-polarized, valley-unpolarized half-metal17 and violates the Pauli limit for in-plane magnetic fields by at least one order of magnitude8,9. We discuss our results in view of several mechanisms, including conventional phonon-mediated pairing10,11, pairing due to fluctuations of the proximal isospin order12, and intrinsic instabilities of the annular Fermi liquid13,14. Our observation of superconductivity in a clean and structurally simple two-dimensional metal provides a model system to test competing theoretical models of superconductivity without the complication of modelling disorder, while enabling new classes of field-effect controlled electronic devices based on correlated electron phenomena and ballistic electron transport. Superconductivity is observed in rhombohedral trilayer graphene in the absence of a moiré superlattice, with two distinct superconducting states both occurring at a symmetry-breaking transition where the Fermi surface degeneracy changes.",2021,334,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://arxiv.org/abs/2106.07640, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Medicine', 'Physics']","[{'authorId': '48054379', 'name': 'Haoxin Zhou'}, {'authorId': '50818659', 'name': 'T. Xie'}, {'authorId': '145846618', 'name': 'T. Taniguchi'}, {'authorId': '2263201603', 'name': 'Kenji Watanabe'}, {'authorId': '144278988', 'name': 'A. Young'}]"
0200050790e17c21291507dfeaf2b31225d3e879,Covalent surface modifications and superconductivity of two-dimensional metal carbide MXenes,"Modifying MXene surfaces Unlike graphene and transition-metal dichalcogenides, two-dimensional transition-metal carbides (MXenes) have many surface sites that can be chemically modified. Etching of the aluminum layer of a parent MAX phase Ti3AlC2 layered material with hydrofluoric acid leads to the MXene Ti3C2 with various surface terminations. Molten salts can achieve uniform chloride terminations, but these are difficult to further modify. Kamysbayev et al. show that etching of MAX phases in molten cadmium bromide leads to bromide-terminated MXenes that can then be substituted with oxygen, sulfur, selenium, tellurium, and NH groups as well as with vacancy sites. The surface groups can alter electronic transport. For example, the Nb2C MXenes exhibit surface group–dependent superconductivity. Science, this issue p. 979 Substitution and elimination reactions in molten inorganic salts modified two-dimensional transition-metal carbide surfaces. Versatile chemical transformations of surface functional groups in two-dimensional transition-metal carbides (MXenes) open up a previously unexplored design space for this broad class of functional materials. We introduce a general strategy to install and remove surface groups by performing substitution and elimination reactions in molten inorganic salts. Successful synthesis of MXenes with oxygen, imido, sulfur, chlorine, selenium, bromine, and tellurium surface terminations, as well as bare MXenes (no surface termination), was demonstrated. These MXenes show distinctive structural and electronic properties. For example, the surface groups control interatomic distances in the MXene lattice, and Tin+1Cn (n = 1, 2) MXenes terminated with telluride (Te2−) ligands show a giant (>18%) in-plane lattice expansion compared with the unstrained titanium carbide lattice. The surface groups also control superconductivity of niobium carbide MXenes.",2020,980,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1126/science.aba8311?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1126/science.aba8311, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Materials Science', 'Medicine']","[{'authorId': '12286219', 'name': 'Vladislav Kamysbayev'}, {'authorId': '2263503', 'name': 'A. Filatov'}, {'authorId': '13000298', 'name': 'Huicheng Hu'}, {'authorId': '21467868', 'name': 'X. Rui'}, {'authorId': '70562829', 'name': 'F. Lagunas'}, {'authorId': '2145384611', 'name': 'Di Wang'}, {'authorId': '5394846', 'name': 'R. Klie'}, {'authorId': '5191032', 'name': 'D. Talapin'}]"
6a20f5f844894894b3e930555143cebc0e05741d,Anomalous High‐Temperature Superconductivity in YH6,"Pressure‐stabilized hydrides are a new rapidly growing class of high‐temperature superconductors, which is believed to be described within the conventional phonon‐mediated mechanism of coupling. Here, the synthesis of one of the best‐known high‐TC superconductors—yttrium hexahydride Im3¯m ‐YH6 is reported, which displays a superconducting transition at ≈224 K at 166 GPa. The extrapolated upper critical magnetic field Bc2(0) of YH6 is surprisingly high: 116–158 T, which is 2–2.5 times larger than the calculated value. A pronounced shift of TC in yttrium deuteride YD6 with the isotope coefficient 0.4 supports the phonon‐assisted superconductivity. Current–voltage measurements show that the critical current IC and its density JC may exceed 1.75 A and 3500 A mm−2 at 4 K, respectively, which is higher than that of the commercial superconductors, such as NbTi and YBCO. The results of superconducting density functional theory (SCDFT) and anharmonic calculations, together with anomalously high critical magnetic field, suggest notable departures of the superconducting properties from the conventional Migdal–Eliashberg and Bardeen–Cooper–Schrieffer theories, and presence of an additional mechanism of superconductivity.",2021,293,"{'url': 'http://addi.ehu.es/bitstream/10810/50595/4/YH6_Nat_v8_AM_rev_fin.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1002/adma.202006832?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1002/adma.202006832, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Medicine'],"[{'authorId': '152571661', 'name': 'I. Troyan'}, {'authorId': '40857712', 'name': 'D. Semenok'}, {'authorId': '6093843', 'name': 'A. Kvashnin'}, {'authorId': '91717328', 'name': 'A. Sadakov'}, {'authorId': '145215755', 'name': 'O. Sobolevskiy'}, {'authorId': '5495335', 'name': 'V. Pudalov'}, {'authorId': '145175666', 'name': 'A. Ivanova'}, {'authorId': '3885880', 'name': 'V. Prakapenka'}, {'authorId': '47094625', 'name': 'E. Greenberg'}, {'authorId': '3765958', 'name': 'A. Gavriliuk'}, {'authorId': '4673261', 'name': 'I. Lyubutin'}, {'authorId': '4833379', 'name': 'V. Struzhkin'}, {'authorId': '5019576', 'name': 'A. Bergara'}, {'authorId': '48645373', 'name': 'I. Errea'}, {'authorId': '30462934', 'name': 'Raffaello Bianco'}, {'authorId': '145379213', 'name': 'M. Calandra'}, {'authorId': '3850147', 'name': 'F. Mauri'}, {'authorId': '11795491', 'name': 'Lorenzo Monacelli'}, {'authorId': '14038693', 'name': 'R. Akashi'}, {'authorId': '1793507', 'name': 'A. Oganov'}]"
5cb223ab03c0180be1448f4c473080a6e8bcd272,Superconductivity up to 243 K in the yttrium-hydrogen system under high pressure,"The discovery of superconducting H3S with a critical temperature Tc∼200 K opened a door to room temperature superconductivity and stimulated further extensive studies of hydrogen-rich compounds stabilized by high pressure. Here, we report a comprehensive study of the yttrium-hydrogen system with the highest predicted Tcs among binary compounds and discuss the contradictions between different theoretical calculations and experimental data. We synthesized yttrium hydrides with the compositions of YH3, YH4, YH6 and YH9 in a diamond anvil cell and studied their crystal structures, electrical and magnetic transport properties, and isotopic effects. We found superconductivity in the Im-3m YH6 and P63/mmc YH9 phases with maximal Tcs of ∼220 K at 183 GPa and ∼243 K at 201 GPa, respectively. Fm-3m YH10 with the highest predicted Tc > 300 K was not observed in our experiments, and instead, YH9 was found to be the hydrogen-richest yttrium hydride in the studied pressure and temperature range up to record 410 GPa and 2250 K. The discovery of high temperature superconductivity in hydrogen-rich compounds stimulates further extensive studies. Here, the authors report superconductivity in pressurized yttrium-hydrogen system with highest predicted Tc among binary compounds.",2021,306,"{'url': 'https://www.nature.com/articles/s41467-021-25372-2.pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC8379216, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Medicine'],"[{'authorId': '49313006', 'name': 'P. Kong'}, {'authorId': '4780076', 'name': 'V. Minkov'}, {'authorId': '13199869', 'name': 'M. Kuzovnikov'}, {'authorId': '39716061', 'name': 'A. Drozdov'}, {'authorId': '84682581', 'name': 'S. Besedin'}, {'authorId': '48304342', 'name': 'S. Mozaffari'}, {'authorId': '6043944', 'name': 'L. Balicas'}, {'authorId': '6191503', 'name': 'F. Balakirev'}, {'authorId': '3885880', 'name': 'V. Prakapenka'}, {'authorId': '89199064', 'name': 'S. Chariton'}, {'authorId': '145131487', 'name': 'D. Knyazev'}, {'authorId': '47094625', 'name': 'E. Greenberg'}, {'authorId': '3947276', 'name': 'M. Eremets'}]"
9c76506a29ef91dd6538c8a2695202dc939729c7,Unusual competition of superconductivity and charge-density-wave state in a compressed topological kagome metal,"Understanding the competition between superconductivity and other ordered states (such as antiferromagnetic or charge-density-wave (CDW) state) is a central issue in condensed matter physics. The recently discovered layered kagome metal AV3Sb5 (A = K, Rb, and Cs) provides us a new playground to study the interplay of superconductivity and CDW state by involving nontrivial topology of band structures. Here, we conduct high-pressure electrical transport and magnetic susceptibility measurements to study CsV3Sb5 with the highest Tc of 2.7 K in AV3Sb5 family. While the CDW transition is monotonically suppressed by pressure, superconductivity is enhanced with increasing pressure up to P1 ≈ 0.7 GPa, then an unexpected suppression on superconductivity happens until pressure around 1.1 GPa, after that, Tc is enhanced with increasing pressure again. The CDW is completely suppressed at a critical pressure P2 ≈ 2 GPa together with a maximum Tc of about 8 K. In contrast to a common dome-like behavior, the pressure-dependent Tc shows an unexpected double-peak behavior. The unusual suppression of Tc at P1 is concomitant with the rapidly damping of quantum oscillations, sudden enhancement of the residual resistivity and rapid decrease of magnetoresistance. Our discoveries indicate an unusual competition between superconductivity and CDW state in pressurized kagome lattice. The recently discovered kagome metal AV3Sb5 is a new playground to study the interplay between superconductivity and charge-density-wave (CDW) state. Here, the authors report pressure-dependent evolution of CDW and superconductivity in CsV3Sb5, suggesting an unusual competition between the two phases.",2021,274,"{'url': 'https://www.nature.com/articles/s41467-021-23928-w.pdf', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://arxiv.org/abs/2106.07896, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Medicine', 'Physics']","[{'authorId': '2024190478', 'name': 'F. Yu'}, {'authorId': '2010337714', 'name': 'D. Ma'}, {'authorId': '1388603146', 'name': 'W. Zhuo'}, {'authorId': '2221285643', 'name': 'Shiqiu Liu'}, {'authorId': '2111445640', 'name': 'Xikai Wen'}, {'authorId': '117989745', 'name': 'B. Lei'}, {'authorId': '46209231', 'name': 'J. Ying'}, {'authorId': '8082488', 'name': 'Xianhui Chen'}]"
b793765ff98a9356df2f75515e9b4d48ff03d2c8,Electric field–tunable superconductivity in alternating-twist magic-angle trilayer graphene,"A twisty trilayer The discovery of superconductivity in bilayers consisting of graphene sheets twisted with respect to each other by just the right “magic” angle has inspired enormous interest in twisted materials. Hao et al. constructed twisted trilayer graphene, in which the middle layer is twisted with respect to the bottom layer and the top layer is roughly parallel to the bottom layer (see the Perspective by Yazdani). Such trilayers exhibited superconductivity that was tunable by an external electric field and consistent with having an unconventional nature. Science, this issue p. 1133; see also p. 1098 Transport measurements in graphene trilayers indicate potentially unconventional superconductivity. Engineering moiré superlattices by twisting layers in van der Waals (vdW) heterostructures has uncovered a wide array of quantum phenomena. We constructed a vdW heterostructure that consists of three graphene layers stacked with alternating twist angles ±θ. At the average twist angle θ ~ 1.56°, a theoretically predicted “magic angle” for the formation of flat electron bands, we observed displacement field–tunable superconductivity with a maximum critical temperature of 2.1 kelvin. By tuning the doping level and displacement field, we found that superconducting regimes occur in conjunction with flavor polarization of moiré bands and are bounded by a van Hove singularity (vHS) at high displacement fields. Our findings display inconsistencies with a weak coupling description, suggesting that the observed moiré superconductivity has an unconventional nature.",2021,384,"{'url': 'https://www.science.org/cms/asset/85afd4dd-67bf-448e-a329-45db494d0cd8/pap.pdf', 'status': 'BRONZE', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1126/science.abg0399?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1126/science.abg0399, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Medicine'],"[{'authorId': '8925425', 'name': 'Zeyu Hao'}, {'authorId': '31765656', 'name': 'A. Zimmerman'}, {'authorId': '103143047', 'name': 'P. Ledwith'}, {'authorId': '39921024', 'name': 'E. Khalaf'}, {'authorId': '108205069', 'name': 'D. Najafabadi'}, {'authorId': '2263201603', 'name': 'Kenji Watanabe'}, {'authorId': '145846618', 'name': 'T. Taniguchi'}, {'authorId': '144811507', 'name': 'A. Vishwanath'}, {'authorId': '83608905', 'name': 'P. Kim'}]"
114bed22af913104fe0fe1aa4b0fb558b4a1f4c1,Isospin magnetism and spin-polarized superconductivity in Bernal bilayer graphene,"In conventional superconductors, Cooper pairing occurs between electrons of opposite spin. We observe spin-polarized superconductivity in Bernal bilayer graphene when doped to a saddle-point van Hove singularity generated by a large applied perpendicular electric field. We observe a cascade of electrostatic gate-tuned transitions between electronic phases distinguished by their polarization within the isospin space defined by the combination of the spin and momentum-space valley degrees of freedom. Although all of these phases are metallic at zero magnetic field, we observe a transition to a superconducting state at finite magnetic field B‖ ≈ 150 milliteslas applied parallel to the two-dimensional sheet. Superconductivity occurs near a symmetry-breaking transition and exists exclusively above the B‖ limit expected of a paramagnetic superconductor with the observed transition critical temperature TC ≈ 30 millikelvins, consistent with a spin-triplet order parameter. Description Hiding in plain sight Superconductivity observed in “twisted” bilayers of the two-dimensional (2D) material graphene requires the layers to be carefully stacked on top of each other at a very precise angle. Zhou et al. found superconductivity in the most common form of bilayer graphene, called Bernal, which does not require such precise manipulation (see the Perspective by Heikkilä). The researchers subjected the samples to an external electric field, but superconductivity emerged only after they also turned on an in-plane magnetic field. This unusual effect of a magnetic field, which normally acts to suppress superconductivity, is suggestive of exotic, spin-triplet pairing in Bernal-stacked bilayer graphene. —JS Superconductivity emerges in a stable form of bilayer graphene upon the application of an in-plane magnetic field.",2021,269,"{'url': 'https://www.science.org/history/d6fc5a00-37a6-41cc-9bb4-3493e468e496/science.abm8386.v1.pdf', 'status': 'HYBRID', 'license': 'other-oa', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://arxiv.org/abs/2110.11317, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Physics', 'Medicine']","[{'authorId': '48054379', 'name': 'Haoxin Zhou'}, {'authorId': '103072707', 'name': 'Ludwig Holleis'}, {'authorId': '47046672', 'name': 'Yu Saito'}, {'authorId': '147294924', 'name': 'Liam A. Cohen'}, {'authorId': '5227767', 'name': 'W. Huynh'}, {'authorId': '2133448626', 'name': 'Caitlin L. Patterson'}, {'authorId': '3613542', 'name': 'Fangyuan Yang'}, {'authorId': '145846618', 'name': 'T. Taniguchi'}, {'authorId': '2263201603', 'name': 'Kenji Watanabe'}, {'authorId': '144278988', 'name': 'A. Young'}]"
62344b3047c1038a9cbc4cd0dff0865db4312923,Evidence for unconventional superconductivity in twisted bilayer graphene,"The emergence of superconductivity and correlated insulators in magic-angle twisted bilayer graphene (MATBG) has raised the intriguing possibility that its pairing mechanism is distinct from that of conventional superconductors1–4, as described by the Bardeen–Cooper–Schrieffer (BCS) theory. However, recent studies have shown that superconductivity persists even when Coulomb interactions are partially screened5,6. This suggests that pairing in MATBG might be conventional in nature and a consequence of the large density of states of its flat bands. Here we combine tunnelling and Andreev reflection spectroscopy with a scanning tunnelling microscope to observe several key experimental signatures of unconventional superconductivity in MATBG. We show that the tunnelling spectra below the transition temperature Tc are inconsistent with those of a conventional s-wave superconductor, but rather resemble those of a nodal superconductor with an anisotropic pairing mechanism. We observe a large discrepancy between the tunnelling gap ΔT, which far exceeds the mean-field BCS ratio (with 2ΔT/kBTc ~ 25), and the gap ΔAR extracted from Andreev reflection spectroscopy (2ΔAR/kBTc ~ 6). The tunnelling gap persists even when superconductivity is suppressed, indicating its emergence from a pseudogap phase. Moreover, the pseudogap and superconductivity are both absent when MATBG is aligned with hexagonal boron nitride. These findings and other observations reported here provide a preponderance of evidence for a non-BCS mechanism for superconductivity in MATBG. A study combining tunnelling and Andreev reflection spectroscopy with a scanning tunnelling microscope provides evidence for unconventional superconductivity in magic-angle twisted bilayer graphene.",2021,267,"{'url': 'https://arxiv.org/pdf/2109.13944', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://arxiv.org/abs/2109.13944, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Physics', 'Medicine']","[{'authorId': '19267134', 'name': 'Myungchul Oh'}, {'authorId': '97550347', 'name': 'Kevin P. Nuckolls'}, {'authorId': '5518518', 'name': 'Dillon Wong'}, {'authorId': '46227375', 'name': 'Ryan L. Lee'}, {'authorId': '2108959865', 'name': 'Xiaomeng Liu'}, {'authorId': '2263201603', 'name': 'Kenji Watanabe'}, {'authorId': '145846618', 'name': 'T. Taniguchi'}, {'authorId': '3135384', 'name': 'A. Yazdani'}]"
8f66e611d94168c65bc92ce5d38d46675ab14d40,Superconductivity at 250 K in lanthanum hydride under high pressures,"With the discovery1 of superconductivity at 203 kelvin in H3S, attention returned to conventional superconductors with properties that can be described by the Bardeen–Cooper–Schrieffer and the Migdal–Eliashberg theories. Although these theories predict the possibility of room-temperature superconductivity in metals that have certain favourable properties—such as lattice vibrations at high frequencies—they are not sufficient to guide the design or predict the properties of new superconducting materials. First-principles calculations based on density functional theory have enabled such predictions, and have suggested a new family of superconducting hydrides that possess a clathrate-like structure in which the host atom (calcium, yttrium, lanthanum) is at the centre of a cage formed by hydrogen atoms2–4. For LaH10 and YH10, the onset of superconductivity is predicted to occur at critical temperatures between 240 and 320 kelvin at megabar pressures3–6. Here we report superconductivity with a critical temperature of around 250 kelvin within the Fm3¯m\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$Fm\bar{{\bf{3}}}m$$\end{document} structure of LaH10 at a pressure of about 170 gigapascals. This is, to our knowledge, the highest critical temperature that has been confirmed so far in a superconducting material. Superconductivity was evidenced by the observation of zero resistance, an isotope effect, and a decrease in critical temperature under an external magnetic field, which suggested an upper critical magnetic field of about 136 tesla at zero temperature. The increase of around 50 kelvin compared with the previous highest critical temperature1 is an encouraging step towards the goal of achieving room-temperature superconductivity in the near future. A lanthanum hydride compound at a pressure of around 170 gigapascals is found to exhibit superconductivity with a critical temperature of 250 kelvin.",2018,1139,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://arxiv.org/abs/1812.01561, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Materials Science', 'Physics', 'Medicine']","[{'authorId': '39716061', 'name': 'A. Drozdov'}, {'authorId': '49313006', 'name': 'P. Kong'}, {'authorId': '4780076', 'name': 'V. Minkov'}, {'authorId': '84682581', 'name': 'S. Besedin'}, {'authorId': '13199869', 'name': 'M. Kuzovnikov'}, {'authorId': '48304342', 'name': 'S. Mozaffari'}, {'authorId': '6043944', 'name': 'L. Balicas'}, {'authorId': '6191503', 'name': 'F. Balakirev'}, {'authorId': '69002267', 'name': 'D. Graf'}, {'authorId': '3885880', 'name': 'V. Prakapenka'}, {'authorId': '47094625', 'name': 'E. Greenberg'}, {'authorId': '145131487', 'name': 'D. Knyazev'}, {'authorId': '91127302', 'name': 'M. Tkacz'}, {'authorId': '3947276', 'name': 'M. Eremets'}]"
fbcce6e3b0c5c89b3de9fcc2755da95ab24c5116,Enhanced superconductivity in spin–orbit proximitized bilayer graphene,"In the presence of a large perpendicular electric field, Bernal-stacked bilayer graphene (BLG) features several broken-symmetry metallic phases^ 1 – 3 as well as magnetic-field-induced superconductivity^ 1 . The superconducting state is quite fragile, however, appearing only in a narrow window of density and with a maximum critical temperature T _c ≈ 30 mK. Here we show that placing monolayer tungsten diselenide (WSe_2) on BLG promotes Cooper pairing to an extraordinary degree: superconductivity appears at zero magnetic field, exhibits an order of magnitude enhancement in T _c and occurs over a density range that is wider by a factor of eight. By mapping quantum oscillations in BLG–WSe_2 as a function of electric field and doping, we establish that superconductivity emerges throughout a region for which the normal state is polarized, with two out of four spin-valley flavours predominantly populated. In-plane magnetic field measurements further reveal that superconductivity in BLG–WSe_2 can exhibit striking dependence of the critical field on doping, with the Chandrasekhar–Clogston (Pauli) limit roughly obeyed on one end of the superconducting dome, yet sharply violated on the other. Moreover, the superconductivity arises only for perpendicular electric fields that push BLG hole wavefunctions towards WSe_2, indicating that proximity-induced (Ising) spin–orbit coupling plays a key role in stabilizing the pairing. Our results pave the way for engineering robust, highly tunable and ultra-clean graphene-based superconductors. Placing monolayer tungsten diselenide on Bernal-stacked bilayer graphene promotes enhanced superconductivity, indicating that proximity-induced spin–orbit coupling plays a key role in stabilizing the pairing, paving the way for engineering tunable, ultra-clean graphene-based superconductors.",2022,144,"{'url': 'https://authors.library.caltech.edu/records/yz6kc-3m611/files/41586_2022_5446_MOESM1_ESM.pdf?download=1', 'status': 'GREEN', 'license': 'mit', 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://arxiv.org/abs/2205.05087, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}","['Physics', 'Medicine']","[{'authorId': '2107952503', 'name': 'Yiran Zhang'}, {'authorId': '97025638', 'name': 'R. Polski'}, {'authorId': '2080192107', 'name': 'A. Thomson'}, {'authorId': '1406372795', 'name': 'É. Lantagne-Hurtubise'}, {'authorId': '37931044', 'name': 'C. Lewandowski'}, {'authorId': '48054379', 'name': 'Haoxin Zhou'}, {'authorId': '2263201603', 'name': 'Kenji Watanabe'}, {'authorId': '145846618', 'name': 'T. Taniguchi'}, {'authorId': '3597443', 'name': 'J. Alicea'}, {'authorId': '1396938032', 'name': 'S. Nadj-Perge'}]"
17bc479e46ed29114520a5f73118635eb3cfda89,Superfluidity and Superconductivity,Superfluids: An Introduction Condensates and Excitations Helium II: The Two-Fluid Model Microscopic Theory of Superconductivity Superconductors: Electrodynamics and Tunneling Vortex States Josephson Effects Ginzburg-Landau Theory Superfluidity in T3He Superfluidity and Superconductivity in Other Systems High-Temperature Superconductivity References Appendices Index,2019,536,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: This abstract is extracted from the open access paper or abstract available at https://api.unpaywall.org/v2/10.1119/1.14980?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1119/1.14980, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",['Physics'],"[{'authorId': '39696038', 'name': 'D. Tilley'}, {'authorId': '33553424', 'name': 'J. Tilley'}, {'authorId': '101999243', 'name': 'W. Zimmermann'}]"
